index,word,frequency
104114,handsome,94
104113,egg,94
104112,winding,94
104111,trice,94
104110,convinced,94
104109,fiction,94
104108,kitty,94
104107,doggy,94
104106,dissed,94
104105,dummy,94
104104,nineteen,94
104103,limp,94
104102,toilet,94
104101,leap,94
104100,reefer,94
104099,lime,94
104098,nike,94
104097,capital,94
104096,preachers,94
104095,foe,94
104094,scope,94
104093,gospel,94
104092,slash,94
104091,yee,94
104090,designer,94
104089,pager,93
104088,bitin,93
104087,yeahhh,93
104086,cuff,93
104085,wagon,93
104084,homeboys,93
104083,whispers,93
104082,thong,93
104081,hoppin,93
104080,faced,93
104079,foundation,93
104078,charles,93
104077,louie,93
104076,mouths,93
104075,digging,93
104074,q-tip,93
104073,musical,93
104072,nonsense,93
104071,media,93
104070,scrap,93
104069,indian,93
104068,1st,93
104067,heartless,93
104066,crawling,93
104065,intelligent,93
104064,bong,93
104063,ropes,93
104062,murray,93
104061,applause,93
104060,graduated,93
104059,pointed,93
104058,affair,93
104057,report,93
104056,lyric,93
104055,eiht,93
104054,sprayed,93
104053,lasts,92
104052,soup,92
104051,tire,92
104050,troops,92
104049,mothafuckas,92
104048,hillbilly,92
104047,lullaby,92
104046,facing,92
104045,florida,92
104044,wooo,92
104043,beanie,92
104042,thirteen,92
104041,screams,92
104040,motto,92
104039,coward,92
104038,poured,92
104037,dynamite,92
104036,horns,92
104035,chemistry,92
104034,armed,92
104033,js,92
104032,teenage,92
104031,tray,92
104030,bitty,92
104029,ignorance,92
104028,smellin,92
104027,slum,92
104026,lemon,92
104025,drifting,92
104024,union,92
104023,twilight,92
104022,bacon,92
104021,oceans,92
104020,earl,92
104019,yeahh,91
104018,tags,91
104017,cells,91
104016,temple,91
104015,birdman,91
104014,scandalous,91
104013,flop,91
104012,chairs,91
104011,chased,91
104010,makeup,91
104009,sideways,91
104008,icy,91
104007,sposed,91
104006,grease,91
104005,fullest,91
104004,vice,91
104003,splash,91
104002,raekwon,91
104001,ballers,91
104000,jadakiss,91
103999,welfare,91
103998,motha,91
103997,flaunt,91
103996,thumb,91
103995,vodka,91
103994,swine,91
103993,sheet,91
103992,tension,91
103991,hopeless,91
103990,crushed,91
103989,license,91
103988,flaws,91
103987,behavior,91
103986,flashin,91
103985,hells,91
103984,limits,91
103983,quarters,91
103982,hoped,91
103981,wakin,91
103980,gangsters,90
103979,masses,90
103978,rated,90
103977,sinkin,90
103976,krs,90
103975,misses,90
103974,gee,90
103973,attached,90
103972,reveal,90
103971,brass,90
103970,swallowed,90
103969,moe,90
103968,conscious,90
103967,twerk,90
103966,thirst,90
103965,hollerin,90
103964,latest,90
103963,factory,90
103962,sucking,90
103961,daze,90
103960,planets,90
103959,amazed,90
103958,tootsie,90
103957,infamous,90
103956,no-one,90
103955,11,90
103954,bizarre,90
103953,highs,90
103952,packing,90
103951,groupies,90
103950,shown,90
103949,troubled,90
103948,horizon,90
103947,millionaire,90
103946,tactics,90
103945,mattress,89
103944,ii,89
103943,minor,89
103942,manage,89
103941,patch,89
103940,settled,89
103939,skys,89
103938,ticking,89
103937,refrain,89
103936,5th,89
103935,weasel,89
103934,scare,89
103933,[incomprehensible],89
103932,rape,89
103931,curtain,89
103930,sounded,89
103929,rusty,89
103928,expected,89
103927,flossin,89
103926,haunt,89
103925,almighty,89
103924,rags,89
103923,fuckers,89
103922,lobby,89
103921,addict,89
103920,syrup,89
103919,scrilla,89
103918,murderer,89
103917,jeezy,89
103916,basketball,89
103915,character,89
103914,carter,89
103913,miracles,89
103912,racin,89
103911,bully,89
103910,outlaws,89
103909,dwell,89
103908,wop,89
103907,command,88
103906,huntin,88
103905,wa,88
103904,diesel,88
103903,oops,88
103902,barefoot,88
103901,climbed,88
103900,nan,88
103899,disagree,88
103898,eternal,88
103897,likkle,88
103896,sealed,88
103895,graveyard,88
103894,choo,88
103893,venom,88
103892,northern,88
103891,pressed,88
103890,handed,88
103889,strut,88
103888,situations,88
103887,soap,88
103886,rattle,88
103885,neighbor,88
103884,yer,88
103883,[x3],87
103882,payback,87
103881,kansas,87
103880,basically,87
103879,destruction,87
103878,homeless,87
103877,80,87
103876,pipes,87
103875,cancel,87
103874,therapy,87
103873,chef,87
103872,j-ro,87
103871,topic,87
103870,dose,87
103869,trickin,87
103868,locks,87
103867,blam,87
103866,humpty,87
103865,smokes,87
103864,parkin,87
103863,velvet,87
103862,skunk,87
103861,village,87
103860,strive,87
103859,scratches,87
103858,parker,87
103857,jiggy,87
103856,borrowed,87
103855,tractor,87
103854,aisle,87
103853,tru,87
103852,caused,87
103851,overtime,86
103850,butterflies,86
103849,equipped,86
103848,testify,86
103847,usual,86
103846,rays,86
103845,pam,86
103844,whys,86
103843,task,86
103842,closest,86
103841,zoo,86
103840,2nd,86
103839,lighting,86
103838,fairy,86
103837,ski,86
103836,hottie,86
103835,century,86
103834,suede,86
103833,greens,86
103832,believin,86
103831,scattered,86
103830,playboy,86
103829,bandanna,86
103828,tongues,86
103827,tragic,86
103826,france,86
103825,gosh,86
103824,jacob,86
103823,oho,86
103822,rah,86
103821,hallway,86
103820,puerto,86
103819,mourn,86
103818,curl,85
103817,soakin,85
103816,repeated,85
103815,mickey,85
103814,bom,85
103813,a$ap,85
103812,pinky,85
103811,watts,85
103810,representing,85
103809,ghostface,85
103808,tiger,85
103807,teardrops,85
103806,es,85
103805,tash,85
103804,junior,85
103803,cris,85
103802,complex,85
103801,hustla,85
103800,tyler,85
103799,cookie,85
103798,ammunition,85
103797,advance,85
103796,realer,85
103795,sha,85
103794,necks,85
103793,temptation,85
103792,dishes,85
103791,bah,85
103790,cycle,85
103789,blend,85
103788,stranded,85
103787,kobe,85
103786,ac,85
103785,swagger,85
103784,curve,85
103783,fresher,85
103782,bunny,85
103781,dusty,85
103780,shaolin,85
103779,darker,85
103778,wang,84
103777,elephant,84
103776,cola,84
103775,finer,84
103774,crashed,84
103773,commit,84
103772,h-town,84
103771,outfit,84
103770,witchu,84
103769,atl,84
103768,b],84
103767,geng,84
103766,uh-oh,84
103765,orders,84
103764,basic,84
103763,inspiration,84
103762,dunn,84
103761,behold,84
103760,chanel,84
103759,crips,84
103758,swollen,84
103757,petey,84
103756,priceless,84
103755,trippy,84
103754,addiction,84
103753,roar,84
103752,b-boy,84
103751,danny,84
103750,difficult,84
103749,pumping,84
103748,shack,84
103747,heartaches,84
103746,helping,84
103745,buildings,84
103744,causin,83
103743,bride,83
103742,tyson,83
103741,succeed,83
103740,chump,83
103739,invite,83
103738,whores,83
103737,motherfucka,83
103736,bumping,83
103735,pines,83
103734,shakes,83
103733,longing,83
103732,risin,83
103731,cheer,83
103730,relief,83
103729,freight,83
103728,episode,83
103727,gloves,83
103726,lala,83
103725,motivation,83
103724,mold,83
103723,whipping,83
103722,dong,83
103721,recipe,83
103720,costs,83
103719,actions,83
103718,stakes,83
103717,greg,83
103716,20s,83
103715,stressing,83
103714,issues,83
103713,torch,83
103712,skirts,83
103711,flicks,83
103710,shouts,83
103709,knots,83
103708,kindness,83
103707,choppers,83
103706,masters,83
103705,coolest,83
103704,reply,82
103703,crow,82
103702,trained,82
103701,trophy,82
103700,barbed,82
103699,retire,82
103698,reaction,82
103697,luther,82
103696,farmer,82
103695,perfection,82
103694,jon,82
103693,jury,82
103692,cuban,82
103691,94,82
103690,advantage,82
103689,opinion,82
103688,twenties,82
103687,exclusive,82
103686,gown,82
103685,whod,82
103684,sofa,82
103683,revival,82
103682,cah,82
103681,aids,82
103680,compete,82
103679,upstairs,82
103678,spins,82
103677,drake,82
103676,22,82
103675,guessing,82
103674,nurse,82
103673,duty,82
103672,mas,82
103671,landed,82
103670,bs,82
103669,hooker,82
103668,[outro,82
103667,progress,82
103666,mia,82
103665,forgetting,82
103664,vocals,82
103663,jd,82
103662,corny,82
103661,slime,81
103660,temperature,81
103659,willy,81
103658,colored,81
103657,fare,81
103656,lincoln,81
103655,narrow,81
103654,soak,81
103653,sickness,81
103652,&gtfrom,81
103651,raindrops,81
103650,coaster,81
103649,direct,81
103648,terrible,81
103647,farther,81
103646,oven,81
103645,prodigy,81
103644,process,81
103643,stunting,81
103642,tvs,81
103641,homemade,81
103640,traveled,81
103639,skinned,81
103638,skippin,81
103637,ohhhhh,81
103636,bottoms,81
103635,mason,81
103634,magnum,81
103633,bg,81
103632,mayor,81
103631,ferrari,81
103630,sista,81
103629,depend,81
103628,whispering,80
103627,tah,80
103626,sports,80
103625,defend,80
103624,crop,80
103623,hatred,80
103622,crabs,80
103621,treach,80
103620,satellite,80
103619,bandit,80
103618,smelling,80
103617,knives,80
103616,permanent,80
103615,zion,80
103614,schemin,80
103613,reap,80
103612,routine,80
103611,eric,80
103610,austin,80
103609,november,80
103608,camron,80
103607,sheriff,80
103606,mug,80
103605,pet,80
103604,poet,80
103603,meeting,80
103602,trusted,80
103601,ls,80
103600,flyer,80
103599,d-block,80
103598,dashboard,80
103597,pours,80
103596,females,80
103595,thursday,80
103594,clearer,80
103593,ideas,80
103592,sacks,80
103591,spite,80
103590,twins,80
103589,attract,80
103588,fragile,80
103587,texting,80
103586,backed,80
103585,acts,80
103584,glowing,80
103583,oak,80
103582,i-i-i,79
103581,chapter,79
103580,goodness,79
103579,elbows,79
103578,lawyers,79
103577,grabbin,79
103576,talking],79
103575,blessin,79
103574,stormy,79
103573,schools,79
103572,maam,79
103571,peers,79
103570,saints,79
103569,fluid,79
103568,massive,79
103567,presidents,79
103566,killah,79
103565,mobile,79
103564,astray,79
103563,mega,79
103562,goals,79
103561,hennessey,79
103560,gimmie,79
103559,hectic,79
103558,pastor,79
103557,chea,79
103556,aha,79
103555,cribs,79
103554,comeback,79
103553,swords,79
103552,asian,79
103551,brake,79
103550,shocked,79
103549,bows,79
103548,bounty,79
103547,logic,79
103546,ll,79
103545,cigar,79
103544,united,79
103543,salvation,79
103542,bananas,79
103541,wrongs,79
103540,senses,79
103539,r&ampb,79
103538,hears,79
103537,fling,79
103536,sinners,79
103535,reaper,79
103534,capone,79
103533,morn,79
103532,acres,79
103531,sane,79
103530,sigh,79
103529,gwan,79
103528,stubborn,79
103527,menu,79
103526,clout,79
103525,crimes,79
103524,14,79
103523,jamaican,79
103522,marching,79
103521,gram,79
103520,berry,79
103519,stretched,79
103518,playground,78
103517,extreme,78
103516,function,78
103515,defense,78
103514,uno,78
103513,mixing,78
103512,scent,78
103511,jelly,78
103510,survived,78
103509,matches,78
103508,politics,78
103507,robin,78
103506,peepin,78
103505,wins,78
103504,choppin,78
103503,sock,78
103502,failed,78
103501,tock,78
103500,dilated,78
103499,umbrella,78
103498,fendi,78
103497,legacy,78
103496,pablo,78
103495,helpless,78
103494,mackin,78
103493,camouflage,78
103492,90,78
103491,tre,78
103490,outs,78
103489,joey,78
103488,glide,78
103487,48,78
103486,premier,78
103485,muthafucker,78
103484,raid,78
103483,thicker,78
103482,curves,78
103481,suite,77
103480,vocal,77
103479,net,77
103478,causing,77
103477,annie,77
103476,host,77
103475,heights,77
103474,apply,77
103473,condo,77
103472,stall,77
103471,poster,77
103470,2000,77
103469,raging,77
103468,taxi,77
103467,videos,77
103466,pros,77
103465,chokin,77
103464,maze,77
103463,graffiti,77
103462,ha-ha,77
103461,foolin,77
103460,wetter,77
103459,hooks,77
103458,sundown,77
103457,footprints,77
103456,se,77
103455,tu,77
103454,88,77
103453,sue,77
103452,coldest,77
103451,hoop,77
103450,rite,77
103449,reflect,77
103448,cole,77
103447,dilla,77
103446,swisher,77
103445,drought,77
103444,cho,77
103443,limo,77
103442,slammin,77
103441,property,77
103440,remix,77
103439,singers,77
103438,autumn,77
103437,paved,77
103436,storms,77
103435,bleek,76
103434,sweetheart,76
103433,veteran,76
103432,tense,76
103431,satin,76
103430,tennis,76
103429,arrive,76
103428,angeles,76
103427,crackers,76
103426,invited,76
103425,scarred,76
103424,one],76
103423,flipping,76
103422,pilot,76
103421,heartbreaker,76
103420,mightve,76
103419,americas,76
103418,dung,76
103417,tim,76
103416,cabbage,76
103415,brawl,76
103414,straighten,76
103413,pope,76
103412,akon,76
103411,shyne,76
103410,jason,76
103409,crossing,76
103408,girlie,76
103407,ignorant,76
103406,strugglin,76
103405,mum,76
103404,highly,76
103403,gators,76
103402,grits,76
103401,x4],76
103400,shovel,76
103399,file,76
103398,fucka,76
103397,stacking,76
103396,conversations,76
103395,solution,76
103394,plottin,76
103393,wuk,76
103392,caliber,76
103391,ga,76
103390,mouse,76
103389,chaos,76
103388,nother,76
103387,stumbling,76
103386,wiser,75
103385,phonte,75
103384,grief,75
103383,bak,75
103382,knuckles,75
103381,adios,75
103380,fantasies,75
103379,lounge,75
103378,sht,75
103377,pledge,75
103376,wiz,75
103375,discover,75
103374,dancehall,75
103373,eazy-e,75
103372,banner,75
103371,commercial,75
103370,wavin,75
103369,maniac,75
103368,haul,75
103367,reel,75
103366,discuss,75
103365,period,75
103364,slid,75
103363,challenge,75
103362,ages,75
103361,herbs,75
103360,befo,75
103359,faint,75
103358,capture,75
103357,armor,75
103356,gassed,75
103355,complaining,75
103354,fatter,75
103353,shuffle,75
103352,potential,74
103351,starvin,74
103350,male,74
103349,ramblin,74
103348,helicopter,74
103347,professional,74
103346,committed,74
103345,fuse,74
103344,legendary,74
103343,vet,74
103342,denim,74
103341,mens,74
103340,one-two,74
103339,liver,74
103338,gym,74
103337,donkey,74
103336,liquid,74
103335,pee,74
103334,snatched,74
103333,slower,74
103332,burden,74
103331,absolutely,74
103330,based,74
103329,totally,74
103328,purp,74
103327,motherfkers,74
103326,celebrity,74
103325,directions,74
103324,dumpin,74
103323,cloudy,74
103322,billboard,74
103321,ki,74
103320,dish,74
103319,cracker,74
103318,caution,74
103317,convince,74
103316,mini,74
103315,musta,74
103314,selassie,74
103313,wink,74
103312,mobbin,73
103311,sends,73
103310,smaller,73
103309,spoil,73
103308,midwest,73
103307,vote,73
103306,wednesday,73
103305,smashed,73
103304,vow,73
103303,cooked,73
103302,warrior,73
103301,watches,73
103300,soaked,73
103299,outcome,73
103298,rainin,73
103297,johnson,73
103296,shotta,73
103295,lows,73
103294,whattup,73
103293,rome,73
103292,lightin,73
103291,mayday,73
103290,ryde,73
103289,drawer,73
103288,howl,73
103287,taxes,73
103286,brothas,73
103285,wrecked,73
103284,flips,73
103283,fur,73
103282,love],73
103281,sicker,73
103280,linger,73
103279,timbs,73
103278,doh,73
103277,yacht,73
103276,mastered,73
103275,firing,73
103274,dreads,73
103273,supper,73
103272,drastic,73
103271,gifted,73
103270,labor,72
103269,vital,72
103268,vinyl,72
103267,savin,72
103266,claiming,72
103265,potion,72
103264,bebot,72
103263,plush,72
103262,natty,72
103261,fists,72
103260,loyalty,72
103259,riddle,72
103258,fee,72
103257,opens,72
103256,neath,72
103255,hydro,72
103254,windshield,72
103253,richard,72
103252,pork,72
103251,sincere,72
103250,90s,72
103249,stumbled,72
103248,keeper,72
103247,uncut,72
103246,guap,72
103245,nightmares,72
103244,rushin,72
103243,flush,72
103242,option,72
103241,tens,72
103240,tat,72
103239,bruised,72
103238,testing,72
103237,cable,72
103236,crumble,72
103235,renegade,72
103234,anchor,72
103233,mm-my,72
103232,gentleman,72
103231,swervin,72
103230,vietnam,72
103229,strain,72
103228,ah-ah,72
103227,bruise,72
103226,lotto,72
103225,quik,72
103224,robbery,72
103223,codeine,71
103222,owned,71
103221,911,71
103220,becky,71
103219,typical,71
103218,sloppy,71
103217,custom,71
103216,influence,71
103215,toke,71
103214,glimpse,71
103213,dances,71
103212,ron,71
103211,trials,71
103210,sympathy,71
103209,gator,71
103208,grateful,71
103207,atlantic,71
103206,fifties,71
103205,champ,71
103204,ina,71
103203,riff,71
103202,mirrors,71
103201,slingin,71
103200,fin,71
103199,weaker,71
103198,everlasting,71
103197,unfair,71
103196,oj,71
103195,deserves,71
103194,begged,71
103193,condition,71
103192,jerry,71
103191,messages,71
103190,t-pain,71
103189,lend,71
103188,timeless,71
103187,sheek,71
103186,warriors,71
103185,jackin,71
103184,[mr,71
103183,lamp,71
103182,contract,71
103181,swept,71
103180,mista,71
103179,swerving,71
103178,soundin,70
